https://github.com/JetBrains/intellij-community/commit/af618666043f21b3db7e6a1be2aa225ae0f432b4,platform.platform-impl.src.com.intellij.openapi.editor.impl.EditorGutterComponentImpl,1611,155,1656,45,15,2,158,3,0,0,1656,45,15,2,158,3,0,0,1658,47,7,0,158,3,0,0,1658,47,7,0,158,3,0,0
https://github.com/JetBrains/intellij-community/commit/d71154ed21e2d5c65bb0ddb000bcb04ca5735048,platform.platform-impl.src.org.jetbrains.io.JsonReaderEx,1183,108,1190,7,5,4,110,2,0,0,1190,7,5,4,110,2,0,0,1194,11,5,0,110,2,1,0,1194,11,5,0,110,2,1,0
https://github.com/JetBrains/intellij-community/commit/d71154ed21e2d5c65bb0ddb000bcb04ca5735048,platform.script-debugger.backend.src.org.jetbrains.debugger.sourcemap.SourceResolver,176,22,228,52,10,3,24,2,0,0,228,52,10,3,24,2,0,0,231,55,5,0,24,2,0,0,231,55,5,0,24,2,0,0
https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c,plugins.maven.src.main.java.org.jetbrains.idea.maven.project.MavenProject,1132,145,1162,30,51,15,147,2,0,0,1162,30,51,15,147,2,0,0,1169,37,21,8,147,2,0,0,1169,37,21,8,147,2,0,0
https://github.com/JetBrains/intellij-community/commit/e1f0dbc2f09541fc64ce88ee22d8f8f4648004fe,plugins.maven.src.main.java.org.jetbrains.idea.maven.utils.library.RepositoryAttachHandler,341,20,371,30,17,9,22,2,1,1,371,30,17,9,22,2,1,1,374,33,17,6,22,2,1,1,374,33,17,6,22,2,1,1
https://github.com/JetBrains/intellij-plugins/commit/0df7cb00757fe0d4fac8d8b0d5fc46af95feb238,Dart.src.com.jetbrains.lang.dart.analyzer.DartAnalysisServerService,1181,153,1181,0,167,3,155,2,8,0,1181,0,167,3,155,2,8,0,1184,3,128,0,155,2,11,0,1184,3,128,0,155,2,11,0
https://github.com/JetBrains/intellij-plugins/commit/0df7cb00757fe0d4fac8d8b0d5fc46af95feb238,Dart.src.com.jetbrains.lang.dart.resolve.DartResolver,211,10,237,26,11,6,12,2,0,0,237,26,12,6,12,2,0,0,239,28,10,4,12,2,0,0,239,28,11,4,12,2,0,0
https://github.com/JetBrains/intellij-plugins/commit/83b3092c1ee11b70489732f9e69b8e01c2a966f0,Dart.src.com.jetbrains.lang.dart.analyzer.DartAnalysisServerService,1147,157,1275,128,28,3,165,8,0,0,1275,128,28,3,165,8,0,0,1273,126,25,5,165,8,0,0,1273,126,25,5,165,8,0,0
https://github.com/JetBrains/intellij-plugins/commit/83b3092c1ee11b70489732f9e69b8e01c2a966f0,Dart.src.com.jetbrains.lang.dart.ide.actions.AbstractDartFileProcessingAction,204,15,204,0,0,0,15,0,0,0,204,0,0,0,15,0,0,0,204,0,0,0,15,0,0,0,204,0,0,0,15,0,0,0
https://github.com/JoanZapata/android-iconify/commit/eb500cca282e39d01a9882e1d0a83186da6d1a26,android-iconify.src.main.java.com.joanzapata.android.iconify.Iconify,103,16,106,3,2,10,18,2,0,2,106,3,2,10,18,2,0,2,114,11,1,2,19,3,0,1,114,11,2,2,19,3,0,1
https://github.com/JoanZapata/android-iconify/commit/eb500cca282e39d01a9882e1d0a83186da6d1a26,android-iconify.src.main.java.com.joanzapata.android.iconify.Utils,38,6,99,61,37,6,9,3,0,0,99,61,37,6,9,3,0,0,98,60,16,7,9,3,0,0,98,60,17,7,9,3,0,0
https://github.com/MovingBlocks/Terasology/commit/8f63cc5c8edb8e740026447bc4827f8e8e6c34b1,engine.src.main.java.org.terasology.rendering.nui.layers.mainMenu.PreviewWorldScreen,92,26,162,70,9,4,30,4,0,0,162,70,9,4,30,4,0,0,166,74,2,0,30,4,0,0,166,74,2,0,30,4,0,0
https://github.com/MovingBlocks/Terasology/commit/dbd2d5048ae5e30fec98ddd969b6c1e91183fb65,engine.src.main.java.org.terasology.engine.modes.loadProcesses.InitialiseRemoteWorld,19,5,54,35,0,0,7,2,0,0,54,35,0,0,7,2,0,0,54,35,0,0,7,2,0,0,54,35,0,0,7,2,0,0
https://github.com/MovingBlocks/Terasology/commit/dbd2d5048ae5e30fec98ddd969b6c1e91183fb65,engine.src.main.java.org.terasology.world.chunks.remoteChunkProvider.RemoteChunkProvider,324,45,339,15,4,3,49,4,0,2,339,15,4,3,49,4,0,2,342,18,4,0,49,4,0,2,342,18,4,0,49,4,0,2
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,eureka-client.src.main.java.com.netflix.discovery.DiscoveryClient,1358,122,1369,11,7,10,124,2,0,1,1369,11,7,10,124,2,0,1,1376,18,1,3,125,3,0,0,1376,18,1,3,125,3,0,0
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,eureka-client.src.main.java.com.netflix.discovery.StatusChangeEvent,28,7,31,3,0,0,8,1,0,0,31,3,0,0,8,1,0,0,31,3,0,0,8,1,0,0,31,3,0,0,8,1,0,0
https://github.com/Netflix/eureka/commit/f6212a7e474f812f31ddbce6d4f7a7a0d498b751,eureka-client.src.main.java.com.netflix.discovery.DiscoveryClient,1301,120,1362,61,16,5,123,3,0,0,1362,61,16,5,123,3,0,0,1365,64,4,2,123,3,0,0,1365,64,4,2,123,3,0,0
https://github.com/SonarSource/sonarqube/commit/0d9fcaa4415ee996e423a97cfe0d965586ca59a5,sonar-batch.src.main.java.org.sonar.batch.bootstrapper.Batch,138,28,159,21,11,5,30,2,1,1,157,19,13,7,30,2,1,1,158,20,4,6,30,2,1,1,158,20,4,6,30,2,1,1
https://github.com/SonarSource/sonarqube/commit/7668c875dfa7240b1ec08eb60b42107bae1b4cd3,server.sonar-server.src.main.java.org.sonar.server.computation.step.PersistComponentsStep,238,22,267,29,16,3,28,6,0,0,267,29,16,3,28,6,0,0,270,32,1,0,28,6,0,0,270,32,1,0,28,6,0,0
https://github.com/SonarSource/sonarqube/commit/7668c875dfa7240b1ec08eb60b42107bae1b4cd3,server.sonar-server.src.test.java.org.sonar.server.computation.step.PersistComponentsStepTest,308,21,390,82,57,7,25,4,1,0,390,82,57,7,25,4,1,0,396,88,32,1,25,4,1,0,396,88,32,1,25,4,1,0
https://github.com/SonarSource/sonarqube/commit/c55a8c3761e9aae9f375d312c14b1bbb9ee9c0fa,server.sonar-server.src.main.java.org.sonar.server.computation.step.PersistComponentsStep,238,22,267,29,16,3,28,6,0,0,267,29,16,3,28,6,0,0,270,32,1,0,28,6,0,0,270,32,1,0,28,6,0,0
https://github.com/SonarSource/sonarqube/commit/c55a8c3761e9aae9f375d312c14b1bbb9ee9c0fa,server.sonar-server.src.test.java.org.sonar.server.computation.step.PersistComponentsStepTest,308,21,393,85,55,4,25,4,1,0,393,85,55,4,25,4,1,0,396,88,33,1,25,4,1,0,396,88,33,1,25,4,1,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,tests.frontend.org.voltdb.TestAdhocCreateDropIndex,0,0,128,128,63,28,3,3,0,0,126,126,87,30,3,3,0,0,128,128,54,28,3,3,0,0,128,128,56,28,3,3,0,0
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,src.frontend.org.voltdb.utils.PBDMMapSegment,242,32,287,45,13,11,35,3,1,1,288,46,12,10,35,3,1,1,290,48,9,8,35,3,1,1,290,48,10,8,35,3,1,1
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,src.frontend.org.voltdb.utils.PBDRegularSegment,308,35,342,34,10,9,37,2,1,1,341,33,11,10,37,2,1,1,339,31,8,12,37,2,1,1,339,31,9,12,37,2,1,1
https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf,src.frontend.org.voltdb.importclient.kafka.KafkaStreamImporter,309,66,633,324,277,77,75,9,3,1,633,324,277,77,75,9,3,1,635,326,101,75,75,9,0,1,635,326,101,75,75,9,0,1
https://github.com/VoltDB/voltdb/commit/d47e58f9bbce9a816378e8a7930c1de67a864c29,src.frontend.org.voltdb.ImportHandler,124,22,140,16,10,0,23,1,1,1,140,16,10,0,23,1,1,1,140,16,7,0,24,2,1,0,140,16,7,0,24,2,1,0
https://github.com/VoltDB/voltdb/commit/d47e58f9bbce9a816378e8a7930c1de67a864c29,src.frontend.org.voltdb.InternalConnectionHandler,23,9,97,74,2,0,11,2,0,0,97,74,2,0,11,2,0,0,96,73,1,1,11,2,0,0,96,73,1,1,11,2,0,0
https://github.com/WhisperSystems/Signal-Android/commit/f0b2cc559026871c1b4d8e008666afb590553004,src.org.thoughtcrime.securesms.notifications.MessageNotifier,365,24,424,59,33,4,26,2,0,0,424,59,33,4,26,2,0,0,427,62,21,1,26,2,0,0,427,62,21,1,26,2,0,0
https://github.com/WhisperSystems/Signal-Android/commit/f0b2cc559026871c1b4d8e008666afb590553004,src.org.thoughtcrime.securesms.notifications.NotificationState,51,10,67,16,41,8,11,1,1,1,67,16,36,8,11,1,1,1,67,16,14,8,11,1,1,1,67,16,13,8,11,1,1,1
https://github.com/abarisain/dmix/commit/885771d57c97bd2dd48951e8aeaaa87ceb87532b,MPDroid.src.main.java.com.namelessdev.mpdroid.widgets.WidgetHelperService,9,5,31,22,19,2,7,2,0,1,31,22,18,2,7,2,0,1,32,23,11,1,7,2,0,1,32,23,11,1,7,2,0,1
https://github.com/apache/camel/commit/ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9,components.camel-sjms.src.main.java.org.apache.camel.component.sjms.consumer.AbstractMessageHandler,95,25,137,42,7,1,27,2,0,0,136,41,11,2,27,2,0,0,137,42,1,1,27,2,0,0,136,41,4,2,27,2,0,0
https://github.com/apache/camel/commit/ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9,components.camel-sjms.src.main.java.org.apache.camel.component.sjms.jms.JmsMessageHelper,432,17,524,92,16,5,19,2,0,1,524,92,16,5,19,2,0,1,529,97,12,0,20,3,1,0,529,97,12,0,20,3,1,0
https://github.com/apache/camel/commit/cb0935e3af05b333b5c85a4fb3b1846836218f11,components.camel-quartz2.src.main.java.org.apache.camel.component.quartz2.QuartzComponent,284,36,332,48,5,3,39,3,0,0,332,48,5,3,39,3,0,0,335,51,1,0,39,3,0,0,335,51,1,0,39,3,0,0
https://github.com/apache/cassandra/commit/1a2c1bcdc7267abec9b19d77726aedbb045d79a8,test.unit.org.apache.cassandra.db.compaction.CompactionsCQLTest,0,0,12,12,174,1,1,1,1,0,12,12,167,1,1,1,1,0,12,12,137,1,1,1,7,0,12,12,129,1,1,1,6,0
