url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement,IJM_T_TP_raw_abstractMapping,IJM_T_TP_abstractMapping,IJM_T_FP_abstractMapping,IJM_T_FN_abstractMapping,IJM_T_TP_raw_programElement,IJM_T_TP_programElement,IJM_T_FP_programElement,IJM_T_FN_programElement,MTD_T_TP_raw_abstractMapping,MTD_T_TP_abstractMapping,MTD_T_FP_abstractMapping,MTD_T_FN_abstractMapping,MTD_T_TP_raw_programElement,MTD_T_TP_programElement,MTD_T_FP_programElement,MTD_T_FN_programElement,GT2_T_TP_raw_abstractMapping,GT2_T_TP_abstractMapping,GT2_T_FP_abstractMapping,GT2_T_FN_abstractMapping,GT2_T_TP_raw_programElement,GT2_T_TP_programElement,GT2_T_FP_programElement,GT2_T_FN_programElement,IAM_T_TP_raw_abstractMapping,IAM_T_TP_abstractMapping,IAM_T_FP_abstractMapping,IAM_T_FN_abstractMapping,IAM_T_TP_raw_programElement,IAM_T_TP_programElement,IAM_T_FP_programElement,IAM_T_FN_programElement,SPN_T_TP_raw_abstractMapping,SPN_T_TP_abstractMapping,SPN_T_FP_abstractMapping,SPN_T_FN_abstractMapping,SPN_T_TP_raw_programElement,SPN_T_TP_programElement,SPN_T_FP_programElement,SPN_T_FN_programElement,SPN_G_T_TP_raw_abstractMapping,SPN_G_T_TP_abstractMapping,SPN_G_T_FP_abstractMapping,SPN_G_T_FN_abstractMapping,SPN_G_T_TP_raw_programElement,SPN_G_T_TP_programElement,SPN_G_T_FP_programElement,SPN_G_T_FN_programElement,SPN_S_T_TP_raw_abstractMapping,SPN_S_T_TP_abstractMapping,SPN_S_T_FP_abstractMapping,SPN_S_T_FN_abstractMapping,SPN_S_T_TP_raw_programElement,SPN_S_T_TP_programElement,SPN_S_T_FP_programElement,SPN_S_T_FN_programElement
https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f,junit5-engine.src.main.java.org.junit.gen5.engine.junit5.descriptor.ClassTestDescriptor,122,20,199,77,2,0,28,8,0,0,191,69,20,8,28,8,0,0,176,54,13,23,26,6,0,2,192,70,16,7,28,8,0,0,187,65,55,12,28,8,0,0,192,70,18,7,28,8,0,0,196,74,12,3,28,8,0,0,174,52,28,25,26,6,1,2,186,64,18,13,28,8,0,0,166,44,20,33,25,5,1,3
https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d,k9mail-library.src.main.java.com.fsck.k9.mail.transport.SmtpTransport,515,34,572,57,0,0,38,4,0,0,566,51,0,6,38,4,0,0,570,55,0,2,38,4,0,0,568,53,3,4,38,4,0,0,567,52,15,5,37,3,1,1,569,54,4,3,38,4,0,0,572,57,0,0,38,4,0,0,570,55,2,2,38,4,0,0,566,51,1,6,38,4,0,0,569,54,1,3,38,4,0,0
https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d,k9mail.src.main.java.com.fsck.k9.controller.MessagingController,4590,288,4735,145,0,0,290,2,0,0,4708,118,24,27,290,2,0,0,4720,130,3,15,290,2,0,0,4710,120,17,25,290,2,0,0,4708,118,55,27,289,1,1,1,4709,119,23,26,290,2,0,0,4718,128,5,17,290,2,0,0,4718,128,19,17,290,2,0,0,4710,120,15,25,290,2,0,0,4711,121,6,24,290,2,0,0
https://github.com/kiegroup/drools/commit/7ffc62aa554f5884064b81ee80078e35e3833006,drools-persistence-jpa.src.main.java.org.drools.persistence.SingleSessionCommandService,357,40,414,57,0,0,44,4,0,0,406,49,5,8,43,3,1,1,409,52,5,5,43,3,1,1,414,57,0,0,44,4,0,0,410,53,9,4,43,3,1,1,409,52,5,5,43,3,1,1,414,57,0,0,44,4,0,0,410,53,4,4,43,3,1,1,410,53,4,4,43,3,1,1,410,53,4,4,43,3,1,1
https://github.com/kiegroup/drools/commit/7ffc62aa554f5884064b81ee80078e35e3833006,drools-persistence-jpa.src.test.java.org.drools.persistence.session.JpaPersistentStatefulSessionTest,375,18,379,4,0,0,19,1,0,0,376,1,0,3,19,1,0,0,379,4,2,0,19,1,0,0,379,4,2,0,19,1,0,0,379,4,3,0,19,1,0,0,379,4,2,0,19,1,0,0,379,4,0,0,19,1,0,0,379,4,0,0,19,1,0,0,379,4,0,0,19,1,0,0,379,4,0,0,19,1,0,0
https://github.com/kiegroup/jbpm/commit/83cfa21578e63956bca0715eefee2860c3b6d39a,jbpm-human-task.jbpm-human-task-workitems.src.test.java.org.jbpm.services.task.wih.HTWorkItemHandlerBaseTest,757,51,801,44,0,1,53,2,0,0,787,30,25,15,53,2,0,0,792,35,19,10,53,2,0,0,781,24,13,21,53,2,0,0,773,16,118,29,52,1,1,1,785,28,20,17,53,2,0,0,797,40,11,5,53,2,0,0,791,34,23,11,53,2,0,0,780,23,5,22,52,1,0,1,785,28,7,17,53,2,0,0
https://github.com/koush/AndroidAsync/commit/1bc7905b07821f840068089343e6b77a8686d1ab,AndroidAsync.src.com.koushikdutta.async.http.AsyncHttpResponseImpl,234,43,253,19,0,0,45,2,0,0,249,15,3,4,44,1,1,1,249,15,4,4,44,1,1,1,253,19,0,0,45,2,0,0,251,17,3,2,44,1,1,1,248,14,4,5,44,1,1,1,253,19,0,0,45,2,0,0,253,19,1,0,45,2,0,0,253,19,1,0,45,2,0,0,253,19,1,0,45,2,0,0
https://github.com/koush/AndroidAsync/commit/1bc7905b07821f840068089343e6b77a8686d1ab,AndroidAsync.src.com.koushikdutta.async.http.cache.ResponseCacheMiddleware,482,98,690,208,0,9,107,9,0,1,696,214,0,3,108,10,0,0,699,217,0,0,108,10,0,0,699,217,0,0,108,10,0,0,699,217,0,0,108,10,0,0,699,217,0,0,108,10,0,0,699,217,0,0,108,10,0,0,699,217,0,0,108,10,0,0,699,217,0,0,108,10,0,0,699,217,0,0,108,10,0,0
https://github.com/kuujo/copycat/commit/19a49f8f36b2f6d82534dc13504d672e41a3a8d1,raft.src.main.java.net.kuujo.copycat.raft.state.ActiveState,164,10,185,21,0,2,12,2,0,0,182,18,1,5,12,2,0,0,185,21,1,2,12,2,0,0,180,16,0,7,11,1,0,1,185,21,2,2,12,2,0,0,185,21,0,2,12,2,0,0,182,18,11,5,12,2,0,0,180,16,12,7,12,2,0,0,180,16,10,7,12,2,0,0,180,16,10,7,12,2,0,0
https://github.com/kuujo/copycat/commit/19a49f8f36b2f6d82534dc13504d672e41a3a8d1,raft.src.main.java.net.kuujo.copycat.raft.state.PassiveState,120,11,135,15,0,4,13,2,0,0,130,10,11,9,12,1,0,1,131,11,10,8,13,2,0,0,132,12,2,7,13,2,0,0,129,9,22,10,12,1,1,1,129,9,12,10,12,1,0,1,132,12,5,7,13,2,0,0,130,10,11,9,13,2,0,0,128,8,10,11,12,1,0,1,130,10,10,9,13,2,0,0
https://github.com/languagetool-org/languagetool/commit/01cddc5afb590b4d36cb784637a8ea8aa31d3561,languagetool-gui-commons.src.main.java.org.languagetool.gui.ConfigurationDialog,324,41,464,140,0,0,43,2,0,0,430,106,25,34,42,1,0,1,439,115,23,25,43,2,0,0,437,113,21,27,43,2,0,0,433,109,81,31,42,1,1,1,440,116,27,24,43,2,0,0,459,135,3,5,43,2,0,0,438,114,38,26,43,2,0,0,437,113,38,27,43,2,0,0,435,111,34,29,43,2,0,0
https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd,lealone-sql.src.main.java.org.lealone.command.ddl.AlterUser,47,15,89,42,0,0,18,3,0,0,89,42,12,0,18,3,0,0,86,39,1,3,18,3,0,0,89,42,6,0,18,3,0,0,89,42,18,0,18,3,0,0,89,42,11,0,17,2,0,1,89,42,7,0,18,3,0,0,89,42,8,0,18,3,0,0,89,42,7,0,18,3,0,0,89,42,6,0,18,3,0,0
https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd,lealone-sql.src.main.java.org.lealone.command.ddl.CreateUser,47,15,102,55,0,1,19,4,0,0,96,49,14,7,19,4,0,0,97,50,5,6,19,4,0,0,96,49,6,7,19,4,0,0,95,48,42,8,18,3,2,1,98,51,23,5,19,4,1,0,98,51,7,5,19,4,0,0,97,50,9,6,19,4,0,0,89,42,17,14,18,3,2,1,92,45,5,11,18,3,0,1
https://github.com/libgdx/libgdx/commit/2bd1557bc293cb8c2348374771aad832befbe26f,gdx.src.com.badlogic.gdx.scenes.scene2d.ui.CheckBox,88,16,103,15,2,2,18,2,0,0,104,16,1,1,18,2,0,0,104,16,0,1,18,2,0,0,102,14,1,3,18,2,0,0,100,12,13,5,17,1,1,1,98,10,6,7,17,1,1,1,103,15,1,2,18,2,0,0,101,13,3,4,18,2,0,0,100,12,6,5,18,2,0,0,100,12,3,5,18,2,0,0
https://github.com/libgdx/libgdx/commit/2bd1557bc293cb8c2348374771aad832befbe26f,tests.gdx-tests.src.com.badlogic.gdx.tests.Scene2dTest,95,14,168,73,0,0,16,2,0,0,162,67,11,6,16,2,0,0,165,70,4,3,16,2,0,0,168,73,0,0,16,2,0,0,167,72,10,1,16,2,0,0,167,72,9,1,16,2,0,0,168,73,0,0,16,2,0,0,168,73,3,0,16,2,0,0,168,73,3,0,16,2,0,0,168,73,0,0,16,2,0,0
https://github.com/liferay/liferay-plugins/commit/720b0d2064ecc4403809e794075e9fe8cfa857f1,portlets.calendar-portlet.docroot.WEB-INF.src.com.liferay.calendar.portlet.CalendarPortlet,701,36,715,14,0,0,38,2,0,0,712,11,0,3,38,2,0,0,715,14,0,0,38,2,0,0,715,14,0,0,38,2,0,0,715,14,0,0,38,2,0,0,715,14,0,0,38,2,0,0,715,14,0,0,38,2,0,0,715,14,0,0,38,2,0,0,714,13,0,1,38,2,0,0,715,14,0,0,38,2,0,0
https://github.com/liferay/liferay-plugins/commit/720b0d2064ecc4403809e794075e9fe8cfa857f1,portlets.calendar-portlet.docroot.WEB-INF.src.com.liferay.calendar.service.impl.CalendarBookingLocalServiceImpl,680,40,846,166,0,0,44,4,0,0,835,155,8,11,43,3,1,1,838,158,8,8,43,3,1,1,846,166,0,0,44,4,0,0,843,163,81,3,43,3,1,1,838,158,8,8,43,3,1,1,846,166,0,0,44,4,0,0,838,158,8,8,43,3,1,1,837,157,8,9,43,3,1,1,838,158,8,8,43,3,1,1
https://github.com/liferay/liferay-plugins/commit/7c7ecf4cffda166938efd0ae34830e2979c25c73,webs.sync-web.docroot.WEB-INF.src.com.liferay.sync.hook.listeners.ResourcePermissionModelListener,0,0,33,33,0,0,2,2,0,0,22,22,14,11,2,2,0,0,21,21,5,12,2,2,0,0,17,17,10,16,2,2,0,0,20,20,36,13,1,1,1,1,19,19,7,14,2,2,0,0,26,26,2,7,2,2,0,0,25,25,9,8,2,2,0,0,17,17,18,16,1,1,0,1,18,18,7,15,2,2,0,0
https://github.com/liferay/liferay-plugins/commit/7c7ecf4cffda166938efd0ae34830e2979c25c73,webs.sync-web.docroot.WEB-INF.src.com.liferay.sync.service.impl.SyncDLObjectLocalServiceImpl,151,6,155,4,0,0,7,1,0,0,155,4,0,0,7,1,0,0,155,4,0,0,7,1,0,0,155,4,0,0,7,1,0,0,155,4,0,0,7,1,0,0,155,4,0,0,7,1,0,0,155,4,0,0,7,1,0,0,155,4,0,0,7,1,0,0,155,4,0,0,7,1,0,0,155,4,0,0,7,1,0,0
https://github.com/liferay/liferay-plugins/commit/d99695841fa675ea9150602b1132f037093e867d,portlets.marketplace-portlet.docroot.WEB-INF.src.com.liferay.marketplace.store.portlet.RemoteMVCPortlet,26,2,78,52,0,0,5,3,0,0,70,44,8,8,4,2,1,1,68,42,8,10,4,2,1,1,75,49,0,3,5,3,0,0,69,43,32,9,4,2,1,1,69,43,4,9,4,2,1,1,75,49,3,3,5,3,0,0,71,45,7,7,4,2,1,1,69,43,6,9,4,2,1,1,70,44,7,8,4,2,1,1
https://github.com/liferay/liferay-portal/commit/59fd9e696cec5f2ed44c27422bbc426b11647321,modules.sdk.gradle-plugins-poshi-runner.src.com.liferay.gradle.plugins.poshi.runner.PoshiRunnerPlugin,173,22,234,61,0,0,27,5,0,0,231,58,0,3,27,5,0,0,233,60,1,1,27,5,0,0,234,61,13,0,27,5,0,0,234,61,14,0,27,5,0,0,234,61,14,0,27,5,0,0,234,61,1,0,27,5,0,0,234,61,0,0,27,5,0,0,234,61,0,0,27,5,0,0,234,61,0,0,27,5,0,0
https://github.com/liferay/liferay-portal/commit/59fd9e696cec5f2ed44c27422bbc426b11647321,modules.sdk.gradle-util.src.com.liferay.gradle.util.GradleUtil,266,24,286,20,0,0,26,2,0,0,272,6,11,14,25,1,1,1,275,9,11,11,25,1,1,1,285,19,0,1,26,2,0,0,284,18,7,2,25,1,1,1,275,9,11,11,25,1,1,1,286,20,0,0,26,2,0,0,275,9,11,11,25,1,1,1,275,9,11,11,25,1,1,1,275,9,11,11,25,1,1,1
https://github.com/linkedin/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de,generator.src.main.java.com.linkedin.pegasus.generator.JavaCodeGeneratorBase,33,25,55,22,0,0,27,2,0,0,55,22,0,0,27,2,0,0,55,22,0,0,27,2,0,0,55,22,0,0,27,2,0,0,55,22,0,0,27,2,0,0,55,22,0,0,27,2,0,0,55,22,0,0,27,2,0,0,54,21,0,1,27,2,0,0,54,21,0,1,27,2,0,0,54,21,0,1,27,2,0,0
https://github.com/linkedin/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de,generator.src.main.java.com.linkedin.pegasus.generator.JavaDataTemplateGenerator,540,48,770,230,0,0,60,12,0,0,757,217,14,13,59,11,0,1,765,225,2,5,59,11,0,1,763,223,11,7,60,12,0,0,749,209,57,21,56,8,4,4,763,223,14,7,60,12,0,0,765,225,11,5,60,12,0,0,754,214,29,16,60,12,0,0,751,211,26,19,58,10,0,2,754,214,27,16,60,12,0,0
https://github.com/mockito/mockito/commit/2d036ecf1d7170b4ec7346579a1ef8904109530a,mockmaker.bytebuddy.main.java.org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator,28,6,52,24,0,0,9,3,0,0,49,21,10,3,9,3,0,0,49,21,5,3,9,3,0,0,48,20,17,4,9,3,0,0,46,18,37,6,8,2,1,1,48,20,24,4,9,3,0,0,51,23,5,1,9,3,0,0,48,20,11,4,9,3,0,0,47,19,9,5,9,3,0,0,48,20,8,4,9,3,0,0
https://github.com/mockito/mockito/commit/2d036ecf1d7170b4ec7346579a1ef8904109530a,mockmaker.bytebuddy.main.java.org.mockito.internal.creation.bytebuddy.MockMethodInterceptor,112,20,127,15,0,0,22,2,0,0,119,7,0,8,22,2,0,0,119,7,0,8,22,2,0,0,117,5,4,10,21,1,1,1,118,6,3,9,21,1,1,1,119,7,5,8,22,2,0,0,120,8,0,7,22,2,0,0,119,7,2,8,22,2,0,0,119,7,0,8,22,2,0,0,119,7,0,8,22,2,0,0
https://github.com/netty/netty/commit/303cb535239a6f07cbe24a033ef965e2f55758eb,handler.src.main.java.io.netty.handler.ssl.OpenSslEngine,1289,127,1330,41,0,0,131,4,0,0,1320,31,7,10,131,4,0,0,1328,39,6,2,131,4,0,0,1328,39,4,2,131,4,0,0,1329,40,5,1,130,3,1,1,1328,39,4,2,131,4,0,0,1329,40,3,1,131,4,0,0,1329,40,7,1,131,4,0,0,1328,39,7,2,131,4,0,0,1328,39,4,2,131,4,0,0
https://github.com/netty/netty/commit/9d347ffb91f34933edb7b1124f6b70c3fc52e220,codec-http.src.main.java.io.netty.handler.codec.http.HttpObjectDecoder,538,46,655,117,0,2,52,6,0,0,631,93,4,26,51,5,0,1,639,101,2,18,52,6,0,0,637,99,4,20,52,6,0,0,650,112,10,7,52,6,0,0,634,96,11,23,52,6,0,0,644,106,3,13,52,6,0,0,649,111,3,8,52,6,0,0,609,71,3,48,49,3,0,3,643,105,1,14,52,6,0,0
https://github.com/netty/netty/commit/9d347ffb91f34933edb7b1124f6b70c3fc52e220,common.src.main.java.io.netty.util.internal.AppendableCharSequence,105,12,132,27,0,0,15,3,0,0,131,26,2,1,14,2,1,1,129,24,3,3,14,2,1,1,132,27,1,0,15,3,0,0,131,26,4,1,15,3,0,0,125,20,3,7,14,2,1,1,132,27,1,0,15,3,0,0,129,24,5,3,14,2,1,1,128,23,5,4,14,2,1,1,127,22,5,5,14,2,1,1
https://github.com/nutzam/nutz/commit/6599c748ef35d38085703cf3bd41b9b5b6af5f32,src.org.nutz.dao.Cnd,311,46,368,57,4,5,49,3,0,0,360,49,9,13,48,2,1,1,362,51,9,11,48,2,1,1,366,55,3,7,49,3,0,0,363,52,15,10,47,1,2,2,362,51,9,11,48,2,1,1,371,60,0,2,49,3,0,0,355,44,17,18,48,2,1,1,355,44,17,18,48,2,1,1,355,44,17,18,48,2,1,1
https://github.com/nutzam/nutz/commit/6599c748ef35d38085703cf3bd41b9b5b6af5f32,test.org.nutz.dao.texp.CndTest,146,18,150,4,0,0,19,1,0,0,150,4,0,0,19,1,0,0,150,4,0,0,19,1,0,0,150,4,0,0,19,1,0,0,150,4,0,0,19,1,0,0,150,4,0,0,19,1,0,0,150,4,0,0,19,1,0,0,150,4,0,0,19,1,0,0,150,4,0,0,19,1,0,0,150,4,0,0,19,1,0,0
https://github.com/nutzam/nutz/commit/de7efe40dad0f4bb900c4fffa80ed377745532b3,src.org.nutz.dao.util.Daos,287,18,588,301,0,0,37,19,0,0,572,285,38,16,36,18,1,1,576,289,20,12,36,18,1,1,567,280,8,21,36,18,0,1,570,283,86,18,36,18,1,1,563,276,50,25,35,17,2,2,587,300,6,1,37,19,0,0,563,276,37,25,35,17,2,2,563,276,47,25,35,17,2,2,562,275,31,26,35,17,2,2
https://github.com/openhab/openhab1-addons/commit/cf1efb6d27a4037cdbe5a780afa6053859a60d4a,bundles.core.org.openhab.core.jsr223.src.main.java.org.openhab.core.jsr223.internal.engine.scriptmanager.Script,40,9,91,51,1,1,13,4,0,0,88,48,5,4,12,3,1,1,87,47,5,5,12,3,1,1,90,50,3,2,13,4,0,0,89,49,16,3,12,3,1,1,88,48,7,4,12,3,1,1,92,52,0,0,13,4,0,0,88,48,6,4,12,3,1,1,88,48,6,4,12,3,1,1,88,48,6,4,12,3,1,1
https://github.com/openhab/openhab1-addons/commit/cf1efb6d27a4037cdbe5a780afa6053859a60d4a,bundles.core.org.openhab.core.jsr223.src.main.java.org.openhab.core.jsr223.internal.engine.scriptmanager.ScriptManager,133,20,160,27,0,0,22,2,0,0,159,26,1,1,22,2,0,0,159,26,1,1,22,2,0,0,160,27,1,0,22,2,0,0,160,27,0,0,22,2,0,0,160,27,1,0,22,2,0,0,160,27,0,0,22,2,0,0,160,27,1,0,22,2,0,0,160,27,1,0,22,2,0,0,160,27,1,0,22,2,0,0
https://github.com/openhab/openhab1-addons/commit/f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55,bundles.core.org.openhab.core.library.test.src.test.java.org.openhab.core.library.types.DateTimeTypeTest,38,11,96,58,0,0,14,3,0,0,94,56,9,2,14,3,0,0,96,58,1,0,14,3,0,0,92,54,3,4,14,3,0,0,94,56,50,2,13,2,1,1,94,56,0,2,14,3,0,0,94,56,5,2,14,3,0,0,94,56,17,2,14,3,0,0,94,56,11,2,14,3,0,0,94,56,11,2,14,3,0,0
https://github.com/opentripplanner/OpenTripPlanner/commit/334dbc7cf3432e7c17b0ed98801e61b0b591b408,src.main.java.org.opentripplanner.analyst.cluster.AnalystWorker,235,25,281,46,0,0,28,3,0,0,278,43,0,3,28,3,0,0,281,46,0,0,28,3,0,0,281,46,0,0,28,3,0,0,280,45,8,1,26,1,1,2,281,46,0,0,28,3,0,0,281,46,0,0,28,3,0,0,281,46,0,0,28,3,0,0,281,46,0,0,28,3,0,0,281,46,0,0,28,3,0,0
https://github.com/orientechnologies/orientdb/commit/1089957b645bde069d3864563bbf1f7c7da8045c,core.src.main.java.com.orientechnologies.orient.core.db.tool.ODatabaseImport,1218,91,1233,15,0,0,93,2,0,0,1224,6,6,9,92,1,1,1,1227,9,6,6,92,1,1,1,1231,13,0,2,93,2,0,0,1231,13,5,2,92,1,1,1,1227,9,6,6,92,1,1,1,1232,14,1,1,93,2,0,0,1228,10,6,5,92,1,1,1,1227,9,6,6,92,1,1,1,1228,10,6,5,92,1,1,1
https://github.com/osmandapp/Osmand/commit/c45b9e6615181b7d8f4d7b5b1cc141169081c02c,OsmAnd.src.net.osmand.plus.views.RouteLayer,308,36,490,182,0,2,39,3,0,0,474,166,11,18,39,3,0,0,456,148,14,36,39,3,0,0,458,150,14,34,39,3,0,0,470,162,35,22,38,2,1,1,476,168,9,16,39,3,0,0,485,177,2,7,39,3,0,0,480,172,15,12,39,3,0,0,481,173,4,11,39,3,0,0,475,167,7,17,39,3,0,0
https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d,src.com.jwetherell.algorithms.data_structures.timing.DataStructuresTiming,1595,65,1612,17,0,0,67,2,0,0,1609,14,0,3,67,2,0,0,1612,17,0,0,67,2,0,0,1610,15,2,2,67,2,0,0,1611,16,2,1,67,2,0,0,1610,15,2,2,67,2,0,0,1612,17,0,0,67,2,0,0,1610,15,3,2,67,2,0,0,1610,15,3,2,67,2,0,0,1610,15,3,2,67,2,0,0
https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d,src.com.jwetherell.algorithms.sorts.timing.SortsTiming,115,44,629,514,0,0,46,2,0,0,587,472,68,42,46,2,0,0,594,479,2,35,46,2,0,0,593,478,36,36,46,2,0,0,593,478,165,36,46,2,0,0,594,479,68,35,46,2,0,0,594,479,68,35,46,2,0,0,594,479,68,35,46,2,0,0,593,478,68,36,46,2,0,0,594,479,68,35,46,2,0,0
https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9,src.com.jwetherell.algorithms.data_structures.timing.DataStructuresTiming,48,19,2345,2297,4,6,106,87,0,0,621,573,843,1730,66,47,0,40,617,569,930,1734,68,49,26,38,670,622,652,1681,27,8,1,79,1251,1203,3251,1100,98,79,3,8,424,376,845,1927,64,45,0,42,1185,1137,411,1166,67,48,1,39,1081,1033,814,1270,84,65,10,22,944,896,402,1407,44,25,0,62,943,895,489,1408,44,25,1,62
https://github.com/phishman3579/java-algorithms-implementation/commit/ab98bcacf6e5bf1c3a06f6bcca68f178f880ffc9,src.com.jwetherell.algorithms.sorts.timing.SortsTiming,91,22,878,787,1,7,35,13,0,3,215,124,60,670,23,1,0,15,211,120,48,674,26,4,0,12,189,98,53,696,36,14,0,2,232,141,610,653,35,13,1,3,221,130,156,664,35,13,0,3,228,137,16,657,36,14,0,2,190,99,167,695,25,3,2,13,185,94,99,700,25,3,2,13,187,96,97,698,25,3,2,13
https://github.com/phishman3579/java-algorithms-implementation/commit/f2385a56e6aa040ea4ff18a23ce5b63a4eeacf29,src.com.jwetherell.algorithms.sorts.timing.SortsTiming,82,45,707,625,0,0,48,3,0,0,639,557,95,68,48,3,0,0,635,553,91,72,48,3,0,0,628,546,101,79,48,3,0,0,644,562,233,63,48,3,0,0,603,521,147,104,48,3,0,0,657,575,75,50,48,3,0,0,631,549,113,76,48,3,0,0,643,561,101,64,48,3,0,0,631,549,112,76,48,3,0,0
https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9,app.src.main.java.com.github.mobile.accounts.LoginActivity,90,22,169,79,3,5,30,8,0,0,162,72,36,12,28,6,1,2,163,73,14,11,29,7,1,1,145,55,18,29,28,6,1,2,163,73,56,11,28,6,2,2,161,71,27,13,28,6,2,2,174,84,1,0,30,8,0,0,164,74,16,10,29,7,1,1,169,79,11,5,29,7,2,1,163,73,4,11,29,7,1,1
https://github.com/processing/processing/commit/8707194f003444a9fb8e00bffa2893ef0c2492c6,core.src.processing.opengl.PSurfaceJOGL,629,84,760,131,0,0,90,6,0,0,747,118,3,13,89,5,0,1,749,120,2,11,89,5,0,1,755,126,5,5,90,6,0,0,754,125,25,6,90,6,0,0,755,126,10,5,90,6,0,0,757,128,2,3,90,6,0,0,759,130,16,1,89,5,1,1,756,127,5,4,89,5,0,1,756,127,8,4,89,5,1,1
https://github.com/processing/processing/commit/acf67c8cb58d13827e14bbeeec11a66f9277015f,core.src.processing.core.PApplet,7903,834,8049,146,0,0,836,2,0,0,8039,136,7,10,835,1,1,1,8042,139,7,7,835,1,1,1,8049,146,1,0,836,2,0,0,8043,140,8,6,835,1,1,1,8042,139,7,7,835,1,1,1,8049,146,0,0,836,2,0,0,8043,140,7,6,835,1,1,1,8043,140,7,6,835,1,1,1,8043,140,7,6,835,1,1,1
https://github.com/processing/processing/commit/d7f781da42e54824c17875a6036d3448672637f5,core.src.processing.core.PConstants,0,165,3,3,0,0,166,1,0,0,0,0,0,3,166,1,0,0,3,3,0,0,166,1,0,0,3,3,0,0,166,1,0,0,3,3,0,0,166,1,0,0,3,3,0,0,166,1,0,0,3,3,0,0,166,1,0,0,3,3,0,0,166,1,0,0,3,3,0,0,166,1,0,0,3,3,0,0,166,1,0,0
https://github.com/processing/processing/commit/d7f781da42e54824c17875a6036d3448672637f5,core.src.processing.core.PGraphics,3992,474,4004,12,0,0,475,1,0,0,4001,9,0,3,475,1,0,0,4004,12,0,0,475,1,0,0,4004,12,0,0,475,1,0,0,4004,12,0,0,475,1,0,0,4004,12,0,0,475,1,0,0,4004,12,0,0,475,1,0,0,4004,12,0,0,475,1,0,0,4003,11,0,1,475,1,0,0,4004,12,0,0,475,1,0,0
https://github.com/processing/processing/commit/f36b736cf1206dd1af794d6fb4cee967a3553b1f,core.src.processing.opengl.PGL,2903,637,3024,121,0,0,639,2,0,0,3020,117,0,4,639,2,0,0,3024,121,0,0,639,2,0,0,3024,121,0,0,639,2,0,0,3015,112,37,9,638,1,1,1,3024,121,0,0,639,2,0,0,3024,121,0,0,639,2,0,0,3024,121,1,0,639,2,0,0,3024,121,1,0,639,2,0,0,3024,121,1,0,639,2,0,0
https://github.com/raphw/byte-buddy/commit/f1dfb66a368760e77094ac1e3860b332cf0e4eb5,byte-buddy-dep.src.main.java.net.bytebuddy.description.method.ParameterList,161,28,232,71,0,0,44,16,0,0,208,47,0,24,41,13,0,3,211,50,0,21,41,13,0,3,204,43,0,28,40,12,0,4,207,46,7,25,40,12,0,4,211,50,0,21,41,13,0,3,211,50,0,21,41,13,0,3,211,50,0,21,41,13,0,3,211,50,0,21,41,13,0,3,211,50,0,21,41,13,0,3
https://github.com/raphw/byte-buddy/commit/fd000ca2e78fce2f8aa11e6a81e4f23c2f1348e6,byte-buddy-dep.src.main.java.net.bytebuddy.dynamic.scaffold.subclass.SubclassImplementationTarget,49,12,76,27,0,0,15,3,0,0,71,22,5,5,14,2,1,1,71,22,5,5,14,2,1,1,76,27,1,0,15,3,0,0,74,25,4,2,14,2,1,1,70,21,5,6,14,2,1,1,76,27,0,0,15,3,0,0,71,22,4,5,14,2,1,1,71,22,4,5,14,2,1,1,70,21,4,6,14,2,1,1
